crime_code,crime_description,crime_domain
334,VEHICLE - STOLEN,Violent Crime
367,SHOPLIFTING,Other Crime
298,VANDALISM,Other Crime
336,HOMICIDE,Other Crime
356,VEHICLE - STOLEN,Violent Crime
429,DRUG OFFENSE,Other Crime
318,ILLEGAL POSSESSION,Other Crime
402,DRUG OFFENSE,Other Crime
401,ROBBERY,Violent Crime
521,TRAFFIC VIOLATION,Traffic Fatality
231,ROBBERY,Violent Crime
423,VANDALISM,Other Crime
408,FRAUD,Other Crime
528,CYBERCRIME,Other Crime
574,CYBERCRIME,Other Crime
423,ROBBERY,Violent Crime
351,COUNTERFEITING,Other Crime
430,EXTORTION,Other Crime
489,VANDALISM,Other Crime
274,EXTORTION,Other Crime
215,KIDNAPPING,Other Crime
561,ROBBERY,Violent Crime
214,DRUG OFFENSE,Other Crime
397,BURGLARY,Other Crime
362,ARSON,Fire Accident
104,BURGLARY,Other Crime
506,BURGLARY,Other Crime
350,KIDNAPPING,Other Crime
141,SHOPLIFTING,Other Crime
339,DOMESTIC VIOLENCE,Violent Crime
597,CYBERCRIME,Other Crime
341,IDENTITY THEFT,Violent Crime
318,ROBBERY,Violent Crime
206,COUNTERFEITING,Other Crime
334,BURGLARY,Other Crime
104,TRAFFIC VIOLATION,Traffic Fatality
257,KIDNAPPING,Other Crime
203,EXTORTION,Other Crime
519,KIDNAPPING,Other Crime
115,VEHICLE - STOLEN,Violent Crime
183,COUNTERFEITING,Other Crime
556,COUNTERFEITING,Other Crime
346,DOMESTIC VIOLENCE,Violent Crime
219,EXTORTION,Other Crime
404,EXTORTION,Other Crime
205,VEHICLE - STOLEN,Violent Crime
198,ILLEGAL POSSESSION,Other Crime
340,ARSON,Fire Accident
176,SHOPLIFTING,Other Crime
525,PUBLIC INTOXICATION,Other Crime
365,HOMICIDE,Other Crime
479,DOMESTIC VIOLENCE,Violent Crime
392,SEXUAL ASSAULT,Violent Crime
197,DOMESTIC VIOLENCE,Violent Crime
404,FIREARM OFFENSE,Fire Accident
450,DOMESTIC VIOLENCE,Violent Crime
101,ILLEGAL POSSESSION,Other Crime
167,FIREARM OFFENSE,Fire Accident
414,VANDALISM,Other Crime
421,HOMICIDE,Other Crime
202,FRAUD,Other Crime
243,ARSON,Fire Accident
453,DRUG OFFENSE,Other Crime
552,PUBLIC INTOXICATION,Other Crime
292,COUNTERFEITING,Other Crime
259,EXTORTION,Other Crime
304,IDENTITY THEFT,Violent Crime
435,EXTORTION,Other Crime
495,ASSAULT,Violent Crime
150,DRUG OFFENSE,Other Crime
264,TRAFFIC VIOLATION,Traffic Fatality
323,ARSON,Fire Accident
516,ILLEGAL POSSESSION,Other Crime
237,DRUG OFFENSE,Other Crime
199,IDENTITY THEFT,Violent Crime
165,HOMICIDE,Other Crime
584,CYBERCRIME,Other Crime
212,COUNTERFEITING,Other Crime
261,IDENTITY THEFT,Violent Crime
276,VEHICLE - STOLEN,Violent Crime
597,ILLEGAL POSSESSION,Other Crime
278,FRAUD,Other Crime
477,ILLEGAL POSSESSION,Other Crime
236,KIDNAPPING,Other Crime
316,CYBERCRIME,Other Crime
208,ROBBERY,Violent Crime
160,COUNTERFEITING,Other Crime
337,DRUG OFFENSE,Other Crime
492,VANDALISM,Other Crime
121,EXTORTION,Other Crime
165,FIREARM OFFENSE,Fire Accident
398,COUNTERFEITING,Other Crime
230,FIREARM OFFENSE,Fire Accident
472,FIREARM OFFENSE,Fire Accident
328,TRAFFIC VIOLATION,Traffic Fatality
490,IDENTITY THEFT,Violent Crime
537,DOMESTIC VIOLENCE,Violent Crime
333,TRAFFIC VIOLATION,Traffic Fatality
172,KIDNAPPING,Other Crime
118,ASSAULT,Violent Crime
496,DOMESTIC VIOLENCE,Violent Crime
244,PUBLIC INTOXICATION,Other Crime
156,SEXUAL ASSAULT,Violent Crime
434,EXTORTION,Other Crime
421,PUBLIC INTOXICATION,Other Crime
233,ILLEGAL POSSESSION,Other Crime
557,SEXUAL ASSAULT,Violent Crime
467,FIREARM OFFENSE,Fire Accident
442,DOMESTIC VIOLENCE,Violent Crime
434,VEHICLE - STOLEN,Violent Crime
466,BURGLARY,Other Crime
116,VEHICLE - STOLEN,Violent Crime
150,ASSAULT,Violent Crime
308,EXTORTION,Other Crime
511,FRAUD,Other Crime
422,COUNTERFEITING,Other Crime
371,ASSAULT,Violent Crime
184,BURGLARY,Other Crime
547,EXTORTION,Other Crime
369,FIREARM OFFENSE,Fire Accident
377,CYBERCRIME,Other Crime
515,FRAUD,Other Crime
345,DOMESTIC VIOLENCE,Violent Crime
183,VEHICLE - STOLEN,Violent Crime
294,EXTORTION,Other Crime
450,BURGLARY,Other Crime
321,TRAFFIC VIOLATION,Traffic Fatality
108,ARSON,Fire Accident
247,CYBERCRIME,Other Crime
153,PUBLIC INTOXICATION,Other Crime
133,EXTORTION,Other Crime
517,SHOPLIFTING,Other Crime
177,ILLEGAL POSSESSION,Other Crime
447,DOMESTIC VIOLENCE,Violent Crime
167,VEHICLE - STOLEN,Violent Crime
212,HOMICIDE,Other Crime
527,CYBERCRIME,Other Crime
582,ARSON,Fire Accident
182,FRAUD,Other Crime
299,COUNTERFEITING,Other Crime
416,DOMESTIC VIOLENCE,Violent Crime
138,ILLEGAL POSSESSION,Other Crime
346,VANDALISM,Other Crime
377,ASSAULT,Violent Crime
252,BURGLARY,Other Crime
273,FIREARM OFFENSE,Fire Accident
327,ARSON,Fire Accident
423,HOMICIDE,Other Crime
304,HOMICIDE,Other Crime
355,HOMICIDE,Other Crime
549,DRUG OFFENSE,Other Crime
110,EXTORTION,Other Crime
500,ASSAULT,Violent Crime
557,CYBERCRIME,Other Crime
260,DRUG OFFENSE,Other Crime
517,CYBERCRIME,Other Crime
499,ROBBERY,Violent Crime
495,ARSON,Fire Accident
552,CYBERCRIME,Other Crime
286,ARSON,Fire Accident
597,DRUG OFFENSE,Other Crime
487,ARSON,Fire Accident
231,CYBERCRIME,Other Crime
546,DRUG OFFENSE,Other Crime
544,ASSAULT,Violent Crime
590,IDENTITY THEFT,Violent Crime
207,BURGLARY,Other Crime
574,VANDALISM,Other Crime
422,KIDNAPPING,Other Crime
154,HOMICIDE,Other Crime
418,HOMICIDE,Other Crime
494,CYBERCRIME,Other Crime
488,ASSAULT,Violent Crime
585,SEXUAL ASSAULT,Violent Crime
161,ILLEGAL POSSESSION,Other Crime
124,EXTORTION,Other Crime
570,VEHICLE - STOLEN,Violent Crime
413,ARSON,Fire Accident
368,ARSON,Fire Accident
227,ARSON,Fire Accident
109,EXTORTION,Other Crime
351,COUNTERFEITING,Other Crime
244,CYBERCRIME,Other Crime
544,ROBBERY,Violent Crime
564,VEHICLE - STOLEN,Violent Crime
173,IDENTITY THEFT,Violent Crime
161,IDENTITY THEFT,Violent Crime
293,TRAFFIC VIOLATION,Traffic Fatality
274,ILLEGAL POSSESSION,Other Crime
290,TRAFFIC VIOLATION,Traffic Fatality
135,PUBLIC INTOXICATION,Other Crime
555,DOMESTIC VIOLENCE,Violent Crime
371,FRAUD,Other Crime
163,KIDNAPPING,Other Crime
147,ROBBERY,Violent Crime
433,DOMESTIC VIOLENCE,Violent Crime
192,VEHICLE - STOLEN,Violent Crime
312,ASSAULT,Violent Crime
157,ROBBERY,Violent Crime
203,HOMICIDE,Other Crime
278,CYBERCRIME,Other Crime
269,COUNTERFEITING,Other Crime
564,PUBLIC INTOXICATION,Other Crime
494,ROBBERY,Violent Crime
599,DOMESTIC VIOLENCE,Violent Crime
423,TRAFFIC VIOLATION,Traffic Fatality
101,DRUG OFFENSE,Other Crime
104,TRAFFIC VIOLATION,Traffic Fatality
485,IDENTITY THEFT,Violent Crime
166,ILLEGAL POSSESSION,Other Crime
451,COUNTERFEITING,Other Crime
261,SEXUAL ASSAULT,Violent Crime
289,TRAFFIC VIOLATION,Traffic Fatality
251,SHOPLIFTING,Other Crime
270,IDENTITY THEFT,Violent Crime
452,DOMESTIC VIOLENCE,Violent Crime
230,FIREARM OFFENSE,Fire Accident
385,SHOPLIFTING,Other Crime
457,DRUG OFFENSE,Other Crime
313,KIDNAPPING,Other Crime
567,SHOPLIFTING,Other Crime
133,VEHICLE - STOLEN,Violent Crime
243,HOMICIDE,Other Crime
293,TRAFFIC VIOLATION,Traffic Fatality
228,ILLEGAL POSSESSION,Other Crime
542,FIREARM OFFENSE,Fire Accident
178,FIREARM OFFENSE,Fire Accident
237,FIREARM OFFENSE,Fire Accident
171,SEXUAL ASSAULT,Violent Crime
135,SHOPLIFTING,Other Crime
330,ASSAULT,Violent Crime
269,FRAUD,Other Crime
172,ILLEGAL POSSESSION,Other Crime
593,TRAFFIC VIOLATION,Traffic Fatality
587,HOMICIDE,Other Crime
177,EXTORTION,Other Crime
476,EXTORTION,Other Crime
328,VANDALISM,Other Crime
550,FRAUD,Other Crime
357,HOMICIDE,Other Crime
159,CYBERCRIME,Other Crime
286,PUBLIC INTOXICATION,Other Crime
229,SHOPLIFTING,Other Crime
128,ROBBERY,Violent Crime
246,ROBBERY,Violent Crime
448,FIREARM OFFENSE,Fire Accident
355,ROBBERY,Violent Crime
341,SHOPLIFTING,Other Crime
512,VEHICLE - STOLEN,Violent Crime
335,ROBBERY,Violent Crime
327,PUBLIC INTOXICATION,Other Crime
514,COUNTERFEITING,Other Crime
483,VEHICLE - STOLEN,Violent Crime
528,VEHICLE - STOLEN,Violent Crime
491,KIDNAPPING,Other Crime
499,CYBERCRIME,Other Crime
216,VEHICLE - STOLEN,Violent Crime
468,VEHICLE - STOLEN,Violent Crime
334,FIREARM OFFENSE,Fire Accident
324,SEXUAL ASSAULT,Violent Crime
466,EXTORTION,Other Crime
437,VEHICLE - STOLEN,Violent Crime
152,BURGLARY,Other Crime
278,ARSON,Fire Accident
160,TRAFFIC VIOLATION,Traffic Fatality
235,FRAUD,Other Crime
449,TRAFFIC VIOLATION,Traffic Fatality
136,TRAFFIC VIOLATION,Traffic Fatality
250,ILLEGAL POSSESSION,Other Crime
233,KIDNAPPING,Other Crime
513,SEXUAL ASSAULT,Violent Crime
442,COUNTERFEITING,Other Crime
235,SEXUAL ASSAULT,Violent Crime
239,IDENTITY THEFT,Violent Crime
557,VANDALISM,Other Crime
331,IDENTITY THEFT,Violent Crime
248,COUNTERFEITING,Other Crime
266,COUNTERFEITING,Other Crime
253,ILLEGAL POSSESSION,Other Crime
564,IDENTITY THEFT,Violent Crime
117,ROBBERY,Violent Crime
356,DOMESTIC VIOLENCE,Violent Crime
442,DRUG OFFENSE,Other Crime
374,ROBBERY,Violent Crime
215,FIREARM OFFENSE,Fire Accident
557,DOMESTIC VIOLENCE,Violent Crime
514,HOMICIDE,Other Crime
151,KIDNAPPING,Other Crime
417,FIREARM OFFENSE,Fire Accident
162,VANDALISM,Other Crime
578,DRUG OFFENSE,Other Crime
120,SHOPLIFTING,Other Crime
188,KIDNAPPING,Other Crime
564,PUBLIC INTOXICATION,Other Crime
329,FIREARM OFFENSE,Fire Accident
276,VEHICLE - STOLEN,Violent Crime
260,SEXUAL ASSAULT,Violent Crime
319,IDENTITY THEFT,Violent Crime
359,DRUG OFFENSE,Other Crime
534,FRAUD,Other Crime
224,PUBLIC INTOXICATION,Other Crime
372,COUNTERFEITING,Other Crime
171,ROBBERY,Violent Crime
340,TRAFFIC VIOLATION,Traffic Fatality
495,DOMESTIC VIOLENCE,Violent Crime
416,COUNTERFEITING,Other Crime
246,DOMESTIC VIOLENCE,Violent Crime
400,ARSON,Fire Accident
548,ASSAULT,Violent Crime
454,FIREARM OFFENSE,Fire Accident
181,SEXUAL ASSAULT,Violent Crime
528,SEXUAL ASSAULT,Violent Crime
519,SHOPLIFTING,Other Crime
250,ARSON,Fire Accident
479,BURGLARY,Other Crime
105,BURGLARY,Other Crime
453,SHOPLIFTING,Other Crime
588,EXTORTION,Other Crime
596,EXTORTION,Other Crime
565,VEHICLE - STOLEN,Violent Crime
281,CYBERCRIME,Other Crime
447,SHOPLIFTING,Other Crime
471,FRAUD,Other Crime
290,BURGLARY,Other Crime
386,SHOPLIFTING,Other Crime
144,COUNTERFEITING,Other Crime
169,CYBERCRIME,Other Crime
164,VANDALISM,Other Crime
252,SEXUAL ASSAULT,Violent Crime
100,DRUG OFFENSE,Other Crime
303,EXTORTION,Other Crime
499,KIDNAPPING,Other Crime
542,SHOPLIFTING,Other Crime
485,DRUG OFFENSE,Other Crime
201,ASSAULT,Violent Crime
589,DOMESTIC VIOLENCE,Violent Crime
502,VANDALISM,Other Crime
549,FRAUD,Other Crime
451,DRUG OFFENSE,Other Crime
132,DOMESTIC VIOLENCE,Violent Crime
562,EXTORTION,Other Crime
265,CYBERCRIME,Other Crime
245,TRAFFIC VIOLATION,Traffic Fatality
316,VEHICLE - STOLEN,Violent Crime
579,HOMICIDE,Other Crime
501,DRUG OFFENSE,Other Crime
265,ASSAULT,Violent Crime
134,VEHICLE - STOLEN,Violent Crime
200,HOMICIDE,Other Crime
431,ROBBERY,Violent Crime
377,SEXUAL ASSAULT,Violent Crime
201,ASSAULT,Violent Crime
345,COUNTERFEITING,Other Crime
576,PUBLIC INTOXICATION,Other Crime
231,IDENTITY THEFT,Violent Crime
439,VEHICLE - STOLEN,Violent Crime
542,PUBLIC INTOXICATION,Other Crime
593,DRUG OFFENSE,Other Crime
319,KIDNAPPING,Other Crime
563,ROBBERY,Violent Crime
512,HOMICIDE,Other Crime
217,VANDALISM,Other Crime
596,VEHICLE - STOLEN,Violent Crime
593,BURGLARY,Other Crime
179,EXTORTION,Other Crime
101,VANDALISM,Other Crime
129,FRAUD,Other Crime
373,FRAUD,Other Crime
245,VANDALISM,Other Crime
206,TRAFFIC VIOLATION,Traffic Fatality
239,ILLEGAL POSSESSION,Other Crime
397,ILLEGAL POSSESSION,Other Crime
237,EXTORTION,Other Crime
576,ILLEGAL POSSESSION,Other Crime
372,IDENTITY THEFT,Violent Crime
128,EXTORTION,Other Crime
475,ARSON,Fire Accident
414,PUBLIC INTOXICATION,Other Crime
163,VEHICLE - STOLEN,Violent Crime
494,ARSON,Fire Accident
158,ASSAULT,Violent Crime
480,DOMESTIC VIOLENCE,Violent Crime
389,BURGLARY,Other Crime
569,ARSON,Fire Accident
159,FIREARM OFFENSE,Fire Accident
399,IDENTITY THEFT,Violent Crime
574,KIDNAPPING,Other Crime
119,PUBLIC INTOXICATION,Other Crime
532,VEHICLE - STOLEN,Violent Crime
479,IDENTITY THEFT,Violent Crime
367,TRAFFIC VIOLATION,Traffic Fatality
270,DRUG OFFENSE,Other Crime
135,ARSON,Fire Accident
483,CYBERCRIME,Other Crime
176,DOMESTIC VIOLENCE,Violent Crime
304,SEXUAL ASSAULT,Violent Crime
465,BURGLARY,Other Crime
333,PUBLIC INTOXICATION,Other Crime
230,ASSAULT,Violent Crime
440,COUNTERFEITING,Other Crime
411,ARSON,Fire Accident
476,EXTORTION,Other Crime
508,DOMESTIC VIOLENCE,Violent Crime
301,TRAFFIC VIOLATION,Traffic Fatality
123,VEHICLE - STOLEN,Violent Crime
321,ILLEGAL POSSESSION,Other Crime
145,ASSAULT,Violent Crime
479,KIDNAPPING,Other Crime
111,ILLEGAL POSSESSION,Other Crime
596,ROBBERY,Violent Crime
218,FIREARM OFFENSE,Fire Accident
498,VEHICLE - STOLEN,Violent Crime
117,EXTORTION,Other Crime
526,HOMICIDE,Other Crime
312,DOMESTIC VIOLENCE,Violent Crime
488,FRAUD,Other Crime
300,CYBERCRIME,Other Crime
509,VEHICLE - STOLEN,Violent Crime
220,FRAUD,Other Crime
557,SEXUAL ASSAULT,Violent Crime
374,ASSAULT,Violent Crime
347,ROBBERY,Violent Crime
441,VEHICLE - STOLEN,Violent Crime
492,VEHICLE - STOLEN,Violent Crime
218,ARSON,Fire Accident
563,ASSAULT,Violent Crime
477,BURGLARY,Other Crime
467,KIDNAPPING,Other Crime
159,DRUG OFFENSE,Other Crime
268,DRUG OFFENSE,Other Crime
330,SEXUAL ASSAULT,Violent Crime
108,DRUG OFFENSE,Other Crime
190,ROBBERY,Violent Crime
431,HOMICIDE,Other Crime
104,BURGLARY,Other Crime
568,IDENTITY THEFT,Violent Crime
129,DOMESTIC VIOLENCE,Violent Crime
225,SHOPLIFTING,Other Crime
167,COUNTERFEITING,Other Crime
146,FRAUD,Other Crime
100,ROBBERY,Violent Crime
378,IDENTITY THEFT,Violent Crime
530,ASSAULT,Violent Crime
366,KIDNAPPING,Other Crime
399,VEHICLE - STOLEN,Violent Crime
232,ILLEGAL POSSESSION,Other Crime
319,ARSON,Fire Accident
337,BURGLARY,Other Crime
281,SEXUAL ASSAULT,Violent Crime
274,HOMICIDE,Other Crime
325,DRUG OFFENSE,Other Crime
257,COUNTERFEITING,Other Crime
222,FIREARM OFFENSE,Fire Accident
338,KIDNAPPING,Other Crime
399,ARSON,Fire Accident
469,TRAFFIC VIOLATION,Traffic Fatality
346,ASSAULT,Violent Crime
514,ARSON,Fire Accident
143,IDENTITY THEFT,Violent Crime
265,BURGLARY,Other Crime
180,EXTORTION,Other Crime
409,IDENTITY THEFT,Violent Crime
310,VEHICLE - STOLEN,Violent Crime
479,PUBLIC INTOXICATION,Other Crime
327,EXTORTION,Other Crime
308,SEXUAL ASSAULT,Violent Crime
280,SHOPLIFTING,Other Crime
267,COUNTERFEITING,Other Crime
195,HOMICIDE,Other Crime
522,FRAUD,Other Crime
526,FIREARM OFFENSE,Fire Accident
560,VANDALISM,Other Crime
506,PUBLIC INTOXICATION,Other Crime
481,BURGLARY,Other Crime
155,ILLEGAL POSSESSION,Other Crime
336,VEHICLE - STOLEN,Violent Crime
565,PUBLIC INTOXICATION,Other Crime
455,COUNTERFEITING,Other Crime
150,CYBERCRIME,Other Crime
546,CYBERCRIME,Other Crime
518,SHOPLIFTING,Other Crime
146,ASSAULT,Violent Crime
560,ILLEGAL POSSESSION,Other Crime
169,IDENTITY THEFT,Violent Crime
553,KIDNAPPING,Other Crime
117,ASSAULT,Violent Crime
346,ASSAULT,Violent Crime
138,ROBBERY,Violent Crime
553,KIDNAPPING,Other Crime
350,FRAUD,Other Crime
207,BURGLARY,Other Crime
587,PUBLIC INTOXICATION,Other Crime
469,ILLEGAL POSSESSION,Other Crime
176,KIDNAPPING,Other Crime
406,DRUG OFFENSE,Other Crime
229,IDENTITY THEFT,Violent Crime
341,VANDALISM,Other Crime
475,IDENTITY THEFT,Violent Crime
450,SEXUAL ASSAULT,Violent Crime
489,TRAFFIC VIOLATION,Traffic Fatality
161,FRAUD,Other Crime
140,VEHICLE - STOLEN,Violent Crime
199,BURGLARY,Other Crime
236,ROBBERY,Violent Crime
390,VEHICLE - STOLEN,Violent Crime
521,ILLEGAL POSSESSION,Other Crime
588,COUNTERFEITING,Other Crime
277,PUBLIC INTOXICATION,Other Crime
269,ROBBERY,Violent Crime
166,TRAFFIC VIOLATION,Traffic Fatality
323,ASSAULT,Violent Crime
114,ILLEGAL POSSESSION,Other Crime
306,FIREARM OFFENSE,Fire Accident
504,VANDALISM,Other Crime
306,DRUG OFFENSE,Other Crime
349,ARSON,Fire Accident
552,DOMESTIC VIOLENCE,Violent Crime
365,SEXUAL ASSAULT,Violent Crime
121,VANDALISM,Other Crime
511,ASSAULT,Violent Crime
586,HOMICIDE,Other Crime
266,ARSON,Fire Accident
491,ROBBERY,Violent Crime
101,FRAUD,Other Crime
372,FRAUD,Other Crime
592,SEXUAL ASSAULT,Violent Crime
366,BURGLARY,Other Crime
176,DOMESTIC VIOLENCE,Violent Crime
435,SHOPLIFTING,Other Crime
531,HOMICIDE,Other Crime
324,SEXUAL ASSAULT,Violent Crime
475,DRUG OFFENSE,Other Crime
382,IDENTITY THEFT,Violent Crime
205,FIREARM OFFENSE,Fire Accident
435,VEHICLE - STOLEN,Violent Crime
197,EXTORTION,Other Crime
325,FIREARM OFFENSE,Fire Accident
527,CYBERCRIME,Other Crime
381,FRAUD,Other Crime
226,DOMESTIC VIOLENCE,Violent Crime
343,PUBLIC INTOXICATION,Other Crime
332,PUBLIC INTOXICATION,Other Crime
230,COUNTERFEITING,Other Crime
430,VANDALISM,Other Crime
218,FRAUD,Other Crime
568,DRUG OFFENSE,Other Crime
387,ARSON,Fire Accident
564,IDENTITY THEFT,Violent Crime
203,ILLEGAL POSSESSION,Other Crime
341,COUNTERFEITING,Other Crime
596,VANDALISM,Other Crime
310,SEXUAL ASSAULT,Violent Crime
550,SEXUAL ASSAULT,Violent Crime
261,DRUG OFFENSE,Other Crime
591,ARSON,Fire Accident
133,IDENTITY THEFT,Violent Crime
287,DRUG OFFENSE,Other Crime
295,KIDNAPPING,Other Crime
187,ROBBERY,Violent Crime
476,VEHICLE - STOLEN,Violent Crime
438,PUBLIC INTOXICATION,Other Crime
497,SHOPLIFTING,Other Crime
204,KIDNAPPING,Other Crime
262,DOMESTIC VIOLENCE,Violent Crime
470,SHOPLIFTING,Other Crime
333,FIREARM OFFENSE,Fire Accident
374,ASSAULT,Violent Crime
501,EXTORTION,Other Crime
189,ARSON,Fire Accident
405,EXTORTION,Other Crime
339,HOMICIDE,Other Crime
212,IDENTITY THEFT,Violent Crime
557,SEXUAL ASSAULT,Violent Crime
300,IDENTITY THEFT,Violent Crime
182,COUNTERFEITING,Other Crime
382,HOMICIDE,Other Crime
362,SEXUAL ASSAULT,Violent Crime
406,FIREARM OFFENSE,Fire Accident
199,EXTORTION,Other Crime
294,ASSAULT,Violent Crime
183,VEHICLE - STOLEN,Violent Crime
234,ROBBERY,Violent Crime
584,VANDALISM,Other Crime
470,SEXUAL ASSAULT,Violent Crime
223,KIDNAPPING,Other Crime
372,KIDNAPPING,Other Crime
523,ROBBERY,Violent Crime
463,SEXUAL ASSAULT,Violent Crime
243,ILLEGAL POSSESSION,Other Crime
199,PUBLIC INTOXICATION,Other Crime
492,ROBBERY,Violent Crime
424,ARSON,Fire Accident
416,CYBERCRIME,Other Crime
340,VANDALISM,Other Crime
578,HOMICIDE,Other Crime
387,DRUG OFFENSE,Other Crime
524,BURGLARY,Other Crime
303,DOMESTIC VIOLENCE,Violent Crime
489,ROBBERY,Violent Crime
385,DOMESTIC VIOLENCE,Violent Crime
514,DOMESTIC VIOLENCE,Violent Crime
210,ARSON,Fire Accident
598,KIDNAPPING,Other Crime
180,VANDALISM,Other Crime
257,FIREARM OFFENSE,Fire Accident
389,KIDNAPPING,Other Crime
288,ASSAULT,Violent Crime
547,EXTORTION,Other Crime
401,TRAFFIC VIOLATION,Traffic Fatality
317,VEHICLE - STOLEN,Violent Crime
429,ROBBERY,Violent Crime
537,SHOPLIFTING,Other Crime
531,HOMICIDE,Other Crime
404,ARSON,Fire Accident
268,COUNTERFEITING,Other Crime
144,VANDALISM,Other Crime
244,SHOPLIFTING,Other Crime
449,DOMESTIC VIOLENCE,Violent Crime
582,SEXUAL ASSAULT,Violent Crime
380,ARSON,Fire Accident
452,IDENTITY THEFT,Violent Crime
328,COUNTERFEITING,Other Crime
414,BURGLARY,Other Crime
561,EXTORTION,Other Crime
180,FIREARM OFFENSE,Fire Accident
500,SEXUAL ASSAULT,Violent Crime
541,CYBERCRIME,Other Crime
408,ILLEGAL POSSESSION,Other Crime
482,IDENTITY THEFT,Violent Crime
436,DRUG OFFENSE,Other Crime
107,ILLEGAL POSSESSION,Other Crime
445,VEHICLE - STOLEN,Violent Crime
395,IDENTITY THEFT,Violent Crime
428,SEXUAL ASSAULT,Violent Crime
429,CYBERCRIME,Other Crime
523,FRAUD,Other Crime
538,FIREARM OFFENSE,Fire Accident
279,TRAFFIC VIOLATION,Traffic Fatality
362,ASSAULT,Violent Crime
304,DRUG OFFENSE,Other Crime
151,CYBERCRIME,Other Crime
285,CYBERCRIME,Other Crime
131,DRUG OFFENSE,Other Crime
376,IDENTITY THEFT,Violent Crime
511,FRAUD,Other Crime
378,ROBBERY,Violent Crime
485,TRAFFIC VIOLATION,Traffic Fatality
522,VEHICLE - STOLEN,Violent Crime
360,ILLEGAL POSSESSION,Other Crime
556,EXTORTION,Other Crime
197,ILLEGAL POSSESSION,Other Crime
501,ARSON,Fire Accident
189,COUNTERFEITING,Other Crime
169,KIDNAPPING,Other Crime
306,FIREARM OFFENSE,Fire Accident
567,ROBBERY,Violent Crime
422,ROBBERY,Violent Crime
320,SEXUAL ASSAULT,Violent Crime
136,TRAFFIC VIOLATION,Traffic Fatality
272,FRAUD,Other Crime
108,VEHICLE - STOLEN,Violent Crime
475,FIREARM OFFENSE,Fire Accident
263,TRAFFIC VIOLATION,Traffic Fatality
338,KIDNAPPING,Other Crime
312,BURGLARY,Other Crime
245,VANDALISM,Other Crime
378,ROBBERY,Violent Crime
324,DRUG OFFENSE,Other Crime
490,KIDNAPPING,Other Crime
206,ROBBERY,Violent Crime
539,EXTORTION,Other Crime
334,FIREARM OFFENSE,Fire Accident
542,CYBERCRIME,Other Crime
474,VANDALISM,Other Crime
240,PUBLIC INTOXICATION,Other Crime
171,BURGLARY,Other Crime
245,EXTORTION,Other Crime
353,DRUG OFFENSE,Other Crime
578,FIREARM OFFENSE,Fire Accident
505,COUNTERFEITING,Other Crime
496,SHOPLIFTING,Other Crime
126,FRAUD,Other Crime
458,DRUG OFFENSE,Other Crime
477,FIREARM OFFENSE,Fire Accident
505,FRAUD,Other Crime
468,IDENTITY THEFT,Violent Crime
354,FIREARM OFFENSE,Fire Accident
386,VANDALISM,Other Crime
210,DOMESTIC VIOLENCE,Violent Crime
577,ROBBERY,Violent Crime
224,BURGLARY,Other Crime
389,ARSON,Fire Accident
484,PUBLIC INTOXICATION,Other Crime
291,TRAFFIC VIOLATION,Traffic Fatality
218,VANDALISM,Other Crime
515,ARSON,Fire Accident
177,PUBLIC INTOXICATION,Other Crime
586,FRAUD,Other Crime
315,ARSON,Fire Accident
428,COUNTERFEITING,Other Crime
505,VEHICLE - STOLEN,Violent Crime
530,EXTORTION,Other Crime
141,FRAUD,Other Crime
186,VEHICLE - STOLEN,Violent Crime
484,ARSON,Fire Accident
520,DOMESTIC VIOLENCE,Violent Crime
564,IDENTITY THEFT,Violent Crime
374,TRAFFIC VIOLATION,Traffic Fatality
576,ILLEGAL POSSESSION,Other Crime
452,SHOPLIFTING,Other Crime
154,FRAUD,Other Crime
538,COUNTERFEITING,Other Crime
170,COUNTERFEITING,Other Crime
553,CYBERCRIME,Other Crime
339,FRAUD,Other Crime
392,IDENTITY THEFT,Violent Crime
121,BURGLARY,Other Crime
359,CYBERCRIME,Other Crime
348,HOMICIDE,Other Crime
349,SHOPLIFTING,Other Crime
105,ASSAULT,Violent Crime
122,SEXUAL ASSAULT,Violent Crime
525,IDENTITY THEFT,Violent Crime
599,DRUG OFFENSE,Other Crime
280,SHOPLIFTING,Other Crime
494,IDENTITY THEFT,Violent Crime
523,COUNTERFEITING,Other Crime
175,DOMESTIC VIOLENCE,Violent Crime
115,EXTORTION,Other Crime
322,ARSON,Fire Accident
363,BURGLARY,Other Crime
599,IDENTITY THEFT,Violent Crime
279,FIREARM OFFENSE,Fire Accident
152,IDENTITY THEFT,Violent Crime
327,COUNTERFEITING,Other Crime
129,ARSON,Fire Accident
319,DOMESTIC VIOLENCE,Violent Crime
227,VEHICLE - STOLEN,Violent Crime
326,ASSAULT,Violent Crime
146,PUBLIC INTOXICATION,Other Crime
197,PUBLIC INTOXICATION,Other Crime
315,FRAUD,Other Crime
588,VEHICLE - STOLEN,Violent Crime
389,SEXUAL ASSAULT,Violent Crime
262,DOMESTIC VIOLENCE,Violent Crime
422,DOMESTIC VIOLENCE,Violent Crime
288,TRAFFIC VIOLATION,Traffic Fatality
199,VEHICLE - STOLEN,Violent Crime
308,EXTORTION,Other Crime
275,TRAFFIC VIOLATION,Traffic Fatality
359,SHOPLIFTING,Other Crime
551,KIDNAPPING,Other Crime
351,ROBBERY,Violent Crime
